,Timestamp,Have you been in a plane?,Have you ever been skydiving,"When you first saw the dress, what was the color?",What's a popular food you don't like?,"When you look at a blue sky, do you see those swirly floaters in your vision? ",Have you ever had a car run out of gas while you were driving it? ,Name the first five animals you can think of,What's the weather like where you are right now?,Which of these can you do reasonably well?,What word can you never seem to spell on the first try? ,Do you eat condiments directly out of the fridge as a snack?,"When you adjust a thermostat that was set by someone else, it's usually because you want the room to be...","What color is the shirt/dress/upper-body-clothing you're wearing right now, if any? ",Do you get colds often? ,Pick a number from 1 to 100,"On a scale of 1 to 10, how good at spelling are you?",Do you know your Myers-Briggs type? ,Do you know your astrological sign? ,How many older siblings do you have? ,How many younger siblings do you have? ,How many twin/triplet/etc. siblings do you have? ,Do you feel sleepy a lot? ,Name a movie star,Do you spend a lot of time in the sun? ,Does broccoli taste bitter to you? ,Do you regularly stay awake much later than you meant to? ,Fill this text box with gibberish by mashing random keyboard keys,"On a scale of 1 to 5, where 1 is terrible and 3 is average, how good a driver do you think you are? ",Do you have any food allergies? ,Have you heard thunder or seen lightning in the past year?,Which do you prefer? ,Pick another number from 1 to 100,"When you think about stuff on the internet, where do you picture it being physically located? Even if you know it's not really how things work, is there a place you imagine websites and social media posts sitting before you look at them? If so, where is it?",Can you roll your tongue?,Can you pick things up with your toes? ,How old are you?,What color are the walls around you right now? ,What kind of cell phone do you have? ,What is the last thing you ate?,Which of these words do you know the meaning of?,"Please type ""cat"" here",Do you usually remember your dreams? ,Do you have strong opinions about text editors?,How do you feel about emoji?,Does it ever snow where you live? ,Do you strongly dislike the taste or texture of any of these things? ,Which of these do you regularly drink,Type five random words,Are you nervous about flying? ,"On a scale of 1 to 5, which number is your favorite? ",Which of these would you consider a sandwich?,Which of these describes you?,Would you say you have a good sense of direction? ,"Have you ever thrown out all your different pairs of socks/underwear, bought a bunch of replacements that were all one kind, and then told all your friends how great it was and how they should do it too? "
207,12/10/2018 13:19:06,Yes,No,Blue and Black,Tomatos,No,No,"Dog, Cat, Horse, Cow, Bear, Chicken",Sunny with Clouds,,,No,Warmer,White,No,79.0,5.0,No,Yes,1,1,0,No,Bendyduck Cucumberstach,No,No,Yes,"eg,kajwenrjgikhgisjhrgiusehdfuajrbkghILUESBGADJKRBFAJHFGAHJFGJgiURHGIUZAHRIghaiohisxrg",2.0,No,No,Chocolate,36.0,Sever Rooms at Google,Yes,Yes,16,White,Android,Crackers,Hubris,"""cat""",No,No,Neutral 😐,Yes,"Beer, White wine, Red wine, Cilantro, Coffee, Tomatoes",Fruit Juice,five random words,No,4.0,"Sub/Hoagie, Open faced sandwich",Cat-Person,No,No
44,6/21/2018 10:08:42,Yes,No,I don't remember,Salami,"Yes, occasionally",No,Cat Dog Rat Anteater Horse,Overcast and cool,"Tie a sheet bend or bowline, Roller skate, Ice skate, Walk on stilts, Ski, Cut vegetables with a knife, Swim, Change the oil on a car",Weird,No,Warmer,I'm not wearing a shirt,Yes,11.0,9.0,Yes,Yes,0,1,0,Yes,Harrison Ford,No,No,Yes,Divjrnsueuxuvkgktksuducudjwalqp,3.0,No,Yes,Chocolate,40.0,No.,Yes,Yes,19,Blue and yellow,Android,Salad,"Rife, Soliloquy, Stipple, Amiable, Salient, Regolith, Lithe, Hubris",cat,No,No,Negative 😠,Yes,Carbonation (fizz),"Coffee, Fruit Juice, Milk, Water",Buck Paradise Stripe Iamb Troupe,No,5.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Cat-Person,Yes,No
582,4/22/2020 9:21:09,No,No,A color combination not listed here,Pineapple,No,No,"cat, dog, pig, monkey, sheep",sunny,,Literally ,No,Warmer,Black,No,74.0,8.0,No,Yes,0,1,0,Yes,Steve Harvey,No,No,Yes,iowgjbvwhguwghwuirgwuighbu,1.0,No,Yes,Vanilla,47.0,Google HQ,Yes,No,18,"Light Blue, except one, which is fake wood",Other Smartphone,Homemade bread,"Rife, Soliloquy, Amiable, Salient, Lithe, Hubris, Fleek",cat,No,Yes,,,"Beer, Tomatoes","Fruit Juice, Milk, Tea, Water",love hate sex pain godsmack,Yes,3.0,"Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Cat-Person,No,No
339,5/13/2019 19:28:58,Yes,"No, but maybe someday.",I don't remember,coffee ,I'm not sure what things you mean,No,cat dog bird axolotl pterodactyl,warm,"Roller skate, Swim",sciscors,Yes,Cooler,"why, are you the government??",No,42.0,8.0,No,Yes,none,2,again with the government,Yes,bruc le,No,Yes,Yes,"keq34o;wleriojtyu65poi;krlewjtheyoterk;5iupyhtgrkoewtijhpgfk;eiyhjpo;klg,/er;tko5wiypj9htoge;kafwojipuho;jlOH*POJI:up8fio;ojH*P(UOJ:IUJ8d7yhuijOD:KSIU*DYH&Otg6UYOIHD:*Y&PTSGD['y8OUPOD*Y{t7p8do'9piU({)T&P(9y8u'psiyt&(:PDghoi'U({YDohijpu]898y{OHIJOD"")P(U*Y)U""HI9goOdJObyoufoUNdmE""*U)DIopk'IJFOH*IU*p9JO:KLJ:HUPG&T*^uh""O*Y&THUIJ9u)F{*Y&Pguh:OIJU*Y{&TFYUI9*"")YF;h&PU:IHpy89FHU:OIJ""PU8jy[fu;oIUP:*Yuhi'f*Y&T:FUHIJF""PU*{&P(FY*&ITPGduhoijPF*UY&TGY:UHFOIJU*YP(&TGYLUIHy8FHU:GT&PFY*""UY*{T&FYhuYFP&T^F",1.0,No,Yes,Vanilla,69.0,no,No,Yes,13,green,iPhone,sandwich,,catto,Yes,No,Neutral 😐,Yes,"Beer, White wine, Red wine, Cilantro, Coffee, Tomatoes",Water,this question is so stupid,No,3.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Half-Cat Half-Person,Yes,No
326,4/23/2019 23:51:10,Yes,No,White and Gold,Strawberries,"Yes, constantly",No,bee wildebeest scorpion catamount bat,Summery,Cut vegetables with a knife,No trouble spelling,No,Cooler,Black,Yes,27.0,10.0,No,Yes,"1 bio, 2 step",1 step,Zero,Yes,Robert Downey Jr,No,No,Yes,gibberish by mashing random keyboard keysssssssssssssss,1.0,No,Yes,Chocolate,27.0,A very loud server room,Yes,Yes,23,White and citron,iPhone,Pasta,"Rife, Soliloquy, Stipple, Amiable, Salient, Regolith, Lithe, Hubris, Fleek",cat,Yes,No,Neutral 😐,Yes,"Beer, White wine, Red wine, Coffee","Caffeinated Soda, Noncaffeinated Soda, Water",Dark aromatic obtuse tarantula why,A little,3.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich","Cat-Person, Half-Cat Half-Person",No,No
279,3/7/2019 10:09:45,No,No,What dress?,mushrooms,I'm not sure what things you mean,No,cow pig horse goat sheep deer,Cold,"Tie a sheet bend or bowline, Drive a stick shift, Solve a Rubik's cube, Ski, Cut vegetables with a knife, Change the oil on a car",Papanikolaou,No,Cooler,grey,No,8.0,10.0,No,Yes,0,2,1,Yes,Marilyn Monroe,Yes,No,No,gqhwyrer46uiyu7kueathketryj,5.0,No,Yes,Vanilla,8.0,No,No,No,19,white,iPhone,Peppermint patty,"Soliloquy, Tribution, Amiable, Revergent, Fleek",cat,No,No,Neutral 😐,Yes,Yogurt,Water,potato train desk hammer green,No,5.0,"Sub/Hoagie, Cheesesteak, Open faced sandwich",Dog-Person,Yes,No
373,6/25/2019 9:39:10,Yes,"No, but maybe someday.",Blue and Black,tomatoes,"Yes, occasionally",No,cat horse dog octopus sheep,overcast,"Dive headfirst off a diving board, Ski, Swim",business,Yes,Cooler,light blue,Yes,42.0,2.0,No,No,3,0,0,Yes,tom hanks,No,No,Yes,uyavhnueqrkbhuqe7drzscgswcfgadw,1.0,No,Yes,Vanilla,42.0,null island,Yes,Yes,16,white,iPhone,yoghurt,"Rife, Soliloquy, Stipple, Trephony, Amiable, Salient, Hubris, Fleek",no,No,No,Positive 😊,Yes,Tomatoes,"Coffee, Milk, Tea, Maple Syrup",pea nice shame death thoughts,No,4.0,"Taco, Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Dog-Person,No,No
47,6/29/2018 12:47:16,Yes,"No, but maybe someday.",A color combination not listed here,Meat,No,No,cat dog parrot wolf fish,Hot,"Cut vegetables with a knife, Swim",supercalifragilistiexpialidocious,No,,A lot,Yes,42.0,10.0,No,Yes,0,1,0,No,,Yes,No,No,rtdudxfhhtfctrdjdtrjgxrjrxtjrtxjxtrjxutrxteurydkigiuy yfuo wyoubdo wyobdiuoneioub,1.0,No,No,Chocolate,1.0,,Yes,Yes,14,tan,Non-smartphone,Dried mango,"Rife, Soliloquy, Peristeronic, Amiable, Regolith, Lithe, Hubris",cat,No,No,Positive 😊,Yes,Yogurt,"Fruit Juice, Milk, Water",Nope potato cat  pig donkey,No,4.0,"Quesadilla, Sub/Hoagie, Hamburger","Cat-Person, Half-Cat Half-Person",No,No
52,7/2/2018 12:18:26,,,,Idk,,,No,Idk,"Tie a sheet bend or bowline, Solve a Rubik's cube",,No,,,,,3.0,,No,,,,,,No,No,No,,,,,,,Idk,,,,,,,,No,,,Neutral 😐,,,,,,,,,,No
32,6/10/2018 14:25:21,Yes,"No, but maybe someday.",White and Gold,Eggs,"Yes, occasionally",No,Cat dog bear porcupine ocelot,"Cloudy, 65℉","Tie a sheet bend or bowline, Solve a Rubik's cube, Cut vegetables with a knife, Swim",Successfully,Yes,Warmer,Checkered green/white,No,60.0,9.0,Yes,No,1,0,0,No,No,No,No,No,JcjdjdhvjddbvensfjlivpsbakvynxfhbflhylfihjfsejvkjsguvhdckosjkvvdnfkjecjfhghcvcgnkfjvjdcdxckvgskvkmjfcshckvsvfjkvkxhcvhczsjkfkhklappjsnskkfnndgbvvdbckdbvdjkbdhhdnkdpfjwkfirfmsbsjajqldchjakglxpokannzkshshhfdbdbHvdsjbshwvsfjvkvnddbdcllvkdhehrhjhsakpfjsfbbvvsjkvkbdbccbhskdljeggfjffuxjdjdoofjdkc,2.0,No,Yes,Vanilla,17.0,A dingy basement in a foreign nation,Yes,Yes,17.5,Bright Yellow,Android,Homemade Macaroni and Cheese,"Rife, Soliloquy, Amiable, Salient, Regolith, Lithe, Hubris",cat,No,Yes,Negative 😠,Yes,"Eggs, Cilantro, Coffee, Tomatoes","Fruit Juice, Water",Ecstatic belt token segfault flyer,No,4.0,"Sub/Hoagie, Cheesesteak, Hamburger",,Yes,No
511,12/13/2019 0:21:10,Yes,"No, but maybe someday.",I don't remember,Avacados,No,No,"Dog, Cat, Tardigrade, Kangaroo, Human","Cold, probably 40 degrees Fahrenheit or so",Swim,Fiend,No,Cooler,White,No,7.180287469,6.0,No,Yes,0,2,0,Yes,Peyton List,No,No,Yes,"Quandkozhebkdkeooapairnskizjj😏😏🤣🧐😂😛🥳☺️😎🙃🥳😃😝🥳🤣🤪😀😝🙂🙂😜😄🧐🤨☺️🎙🖱📻🖨🖱🖨⏲⌚️⏱🎛📞💽📟💽📺💿🎞🖨🖨🎛🖨🎚🖥🖱🕰📻📺🖲📹📠☎️🧭📱💾🎛🎙💾⏱💽🗜⌛️🧭📸💾💽📸⚙️🔦⛏⛓🕯🇦🇽🇧🇾🇦🇽🇧🇾🇦🇫🇧🇪🇧🇲🏳️‍🌈🇧🇦🏴‍☠️🕯📡🔫🔦💡🔦💡🔨🧨⏳🔫🕯⚒💡🧲💡🧱🕯💣🔦💡🧱🧲💡🕯🛡🕯🧱🔦💎⚒🍊🍆🍓🍠🍇🥯🍉🥐🍉🥔🍇🧀🍇🥯🍇🥨🥭🌶🥐🍓🥚🍊🍳🍇🐭🦅🐨🐴🐼🦇🐷🦆🐼🙉🐹🐭🐧🐰🦅🐰🦅🐹🦉🐹🦅iKshsbishHj&/&/$3!9:):$@&&:&&£$@383)9/&3@@/$2@!2&.8!:&28:!.’dmkckxiwnosnwnsjdhuvaiahinwoansoalkanajosnsoahakekzisbwosjsbokbkhjjMsoos sosmeosmw
SoskeoemsosbalalsjskwkajzswzjwjwkwjsbeoBodbeishskahwkaoakqhoqoqpehwikeiwuywiiwyiowuuthe is the basks in shsnakanajajssjjasnsbaksnabskwngsjanshzkabshbwqwwq anshwiwnywnjswas Wh sows ywnwwubwwwbwjwbwjsywnwoywy was mmsjhannIvsksiysbowqyoqjenskojnakjkiJsiwnKishwbokawnlwoshhdjdudbshj&jsbsjsjkisjshj&:$:&:$2)?382!.&.7:!: jsk",3.0,Yes,Yes,Chocolate,1.0,Whatever device I’m using,Yes,Yes,17,Blue,iPhone,Skittles,"Amiable, Hubris",cat,No,No,Positive 😊,Yes,Eggs,"Noncaffeinated Soda, Fruit Juice, Water","random, marker, paper, lego, green",No,3.0,"Quesadilla, Sub/Hoagie, Hamburger",Half-Cat Half-Person,No,No
129,9/8/2018 15:17:48,Yes,"No, but maybe someday.",Blue and Black,Cheesecake,I'm not sure what things you mean,No,"Orang utan, gorilla, serpent, butterfly, rhinoceros",drizzle,"Drive a stick shift, Ski, Cut vegetables with a knife, Swim",,No,Warmer,black,No,64.0,9.0,No,Yes,0,2,0,Yes,Ken Reeves,Yes,No,No,Tjrbjdkcizxodnrjodhrkdoudkdldjzduchcjif uh rbzafwiodhfjfixugsbndpduc,2.0,No,Yes,Chocolate,37.0,,Yes,Yes,22,greenish,Android,chocolate,Hubris,cat,No,Yes,Negative 😠,Yes,"Beer, White wine, Red wine","Tea, Water","hospital, roller blades, francophone, underwear, substitute",No,5.0,Sub/Hoagie,,No,No
521,1/5/2020 19:33:24,Yes,No,Blue and Black,cucumber,"Yes, constantly",Yes,Cat orangutan sugar glider lemur elephant ,snowy,"Drive a stick shift, Cut vegetables with a knife, Ride a horse, Change the oil on a car",definitely ,No,Warmer,white and blue,Yes,76.0,8.0,Yes,Yes,0,1,0,Yes,hugh grant,No,No,Yes,Woodford jiexfthbs 4t ig,5.0,No,Yes,Chocolate,46.0,,Yes,Yes,,white,Android,nachos,"Rife, Soliloquy, Amiable, Salient, Lithe, Hubris, Fleek",cat,No,No,Neutral 😐,Yes,,"Coffee, Beer, Wine, Tea, Water",Apple going hot nose deer,Yes,4.0,"Sub/Hoagie, Open faced sandwich",Dog-Person,Yes,No
254,2/12/2019 10:09:58,Yes,"No, but maybe someday.",Blue and Black,Mushrooms (bleh),"Yes, occasionally",No,"Penguin
Dog
Cat
Blacktip reef shark
Human",Can't tell- it's dark,"Ski, Swim",Bourgeoisie,Yes,Cooler,Red,No,42.0,8.0,No,Yes,0,1,0,No,I live under an asteroid,Yes,No,Yes,Fhvgbvrthhjdrthbdwrhnbfghjnvfeetujngfgg,1.0,Yes,Yes,Chocolate,42.0,Behind my screen,Yes,Yes,sqrt(169),Some are white while others are beige with gold flecks,Other Smartphone,My dinner,"Amiable, Regolith",cat,No,No,Neutral 😐,No,Beer,"Caffeinated Soda, Coffee, Fruit Juice, Milk, Tea, Water","Pizza
Onomatopoeia
Space
Spaaaace
Spaaaaaaaaaaace",No,5.0,"Taco, Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger",Cat-Person,Yes,No
157,10/18/2018 0:46:55,Yes,No,Blue and Black,Brussels sprouts? but idk if thats popular or no,I'm not sure what things you mean,No,bunny dragon horse dolphin cuttlefish,cold,"Cut vegetables with a knife, Swim",corroberate,No,Cooler,pink and white,Yes,81.0,9.0,No,Yes,none,none,none,Yes,idk any movie stars,No,No,Yes,wefgrthhnlmdfbgfjmk.fdfbji;mklf,4.0,No,No,Chocolate,57.0,in a box behind the computer,Yes,Yes,15,white,iPhone,curry up now burrito,"Soliloquy, Amiable, Salient, Lithe, Hubris, Fleek",cat,No,Yes,Positive 😊,No,"Beer, White wine, Red wine, Coffee, Tomatoes","Noncaffeinated Soda, Fruit Juice, Milk, Maple Syrup, Water",bunny dragon undertale sans flower,No,3.0,"Taco, Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich, Calzone","Cat-Person, Half-Cat Half-Person",Yes,No
114,8/16/2018 5:30:09,Yes,"No, but maybe someday.",Blue and Black,,"Yes, constantly",No,"Cat, Dog, Lion, Giraffe, Elephant",Sunny,"Drive a stick shift, Dive headfirst off a diving board, Ice skate, Cut vegetables with a knife, Swim",Moisterize,Yes,Cooler,Grey,No,48.0,8.0,Yes,Yes,1,0,1,Yes,Paul Rudd,No,No,Yes,!mehxcbjw!lihrstkj : liugolrht:ljfxh: lvkjZE¨%TI %3UIJG§MWKXN.BN?DFC,4.0,No,Yes,Vanilla,47.0,No,Yes,Yes,24,Yellow-ish,iPhone,Prok chops,"Rife, Soliloquy, Tribution, Photoropter, Amiable, Regolith, Lithe","""cat"" here",Yes,No,Neutral 😐,Yes,"Carbonation (fizz), Cilantro","Caffeinated Soda, Coffee, Milk, Beer, Wine, Water","Watch, Chair, Computer, Coffee, Vodka",No,5.0,Sub/Hoagie,"Dog-Person, Cat-Person, Half-Cat Half-Person, Part of a subterranean race of dog people",Yes,"I did the throwing out thing, but didn't talk to everyone about it"
301,3/18/2019 19:08:26,No,No,What dress?,cate,No,No,human frog god cat table,its earthquake,,kjsfie,No,Warmer,,No,101.0,10.0,No,No,324,69,10,Yes,geoffery,Yes,No,Yes,yayeet,1.0,No,No,Chocolate,101.0,,What?,No,9,yeet color,Other Smartphone,water,,cate,No,No,Positive 😊,No,,,"geoffery, yeet, yeeted, yeeting, yayeet",No,5.0,Taco,Part of a subterranean race of dog people,No,No
226,1/11/2019 8:53:49,Yes,No,Blue and Black,Potatoes,"Yes, occasionally",No,"Horse, Cow, Pig, Goat, Lion",Sunny,,Unfortunately,No,Warmer,Blue,No,39.0,7.0,Yes,Yes,0,1,1,Yes,,No,No,Yes,jeioqwdasxnuodjp12ekq;131;QW@#~!QSASlEO1-wq231,3.0,Yes,Yes,Vanilla,73.0,Huge server rooms,Yes,No,17,White,Android,Pop Tart,"Rife, Soliloquy, Tribution, Hubris","I'm sorry Dave, I'm afraid I can't do that.",No,No,Negative 😠,Yes,"Beer, Carbonation (fizz), Coffee, Tomatoes","Fruit Juice, Milk, Water",Cortex; Line; Panel; Operation; Wood;,No,3.0,"Sub/Hoagie, Cheesesteak, Hamburger",,Yes,No
109,8/11/2018 19:06:45,Yes,"No, but maybe someday.",I don't remember,parmesan,"Yes, occasionally",No,"Cat, Hamster, dog, horse, bird",cold,Skateboard,bevore,Yes,Cooler,green,No,6.0,10.0,No,Yes,0,1,0,Yes,Till schweiger,Yes,Yes,Yes,Urveisvdiecekej,3.0,No,Yes,Vanilla,1.0,No,Yes,,18,white,Android,rice,,"""cat"" here",No,No,Neutral 😐,Yes,Carbonation (fizz),Water,Five random words,No,5.0,"Hamburger, Open faced sandwich","Dog-Person, Part of a subterranean race of dog people",Yes,No
238,2/4/2019 4:07:26,Yes,"No, but maybe someday.",I don't remember,Burgers ,I'm not sure what things you mean,No,"dog
cat
cheetah
wolf
rhino

",warm and sunny,"Dunk a basketball, Roller skate, Ice skate, Cut vegetables with a knife, Swim",honored ,No,Cooler,T-shirt,Yes,94.0,10.0,Yes,No,0,1,0,Yes,Keanu Reevs,No,No,Yes,ejrenflekjnqelkfn,1.0,No,Yes,Vanilla,22.0,,Yes,Yes,14,white,Android,biscuits,"Slickle, Rife, Stipple, Unitory, Amiable, Salient, Regolith, Lithe, Hubris, Fleek, Apricity",cat,No,No,Positive 😊,No,Yogurt,"Milk, Water","cat
mouse 
red
gale
god",No,4.0,Open faced sandwich,Cat-Person,Yes,No
105,8/11/2018 15:46:15,Yes,Yes,I don't remember,grapes,I'm not sure what things you mean,No,snake dog mouse walrus bear,brisk,"Roller skate, Dive headfirst off a diving board, Ice skate, Cut vegetables with a knife, Swim, Do a back handspring",rheumatoid ,No,Cooler,black,Yes,3.15,6.0,No,No,1,0,0,No,Charlton Heston,No,No,No,Gibberish by mashing random keyboard keys,3.0,No,Yes,Vanilla,55.59,Inside my computer somewhere,No,No,,white,Android,sausage in a bun,"Rife, Amiable, Salient, Regolith, Lithe, Hubris, Fleek",cat here,No,No,Positive 😊,Yes,"Coffee, Tomatoes","Coffee, Milk, Tea",five random words,Yes,2.0,"Sub/Hoagie, Hamburger",Dog-Person,No,No
457,10/19/2019 0:14:19,Yes,"No, but maybe someday.",White and Gold, Mac and Cheese,"Yes, occasionally",No,Cat dog squirrel lamb goat,"Night, cloudy","Ski, Swim, Juggle",Parallel,No,Warmer,I am bare chested,No,34.0,10.0,Yes,Yes,0,0,0,No,Brad Pitt,No,No,Yes,"A hvgeagerfu,effusive,ewaffufcdasuiu,draw",1.0,No,Yes,Vanilla,74.0,In a light grey box,Yes,Yes,13,Green,I don't have a phone,Pasta,"Soliloquy, Peristeronic, Amiable, Salient, Lithe, Apricity",cat,No,No,Negative 😠,No,"Eggs, Carbonation (fizz), Tomatoes, Yogurt","Caffeinated Soda, Noncaffeinated Soda, Fruit Juice, Water",Stick Autumn Accident Frostbite Butterfly,A little,5.0,"Sub/Hoagie, Hamburger, Open faced sandwich",Cat-Person,Yes,No
136,9/25/2018 13:16:45,Yes,No,Blue and Black,Zucchini,"Yes, occasionally",No,Octopus cockroach pig cat dog,Okay,"Tie a sheet bend or bowline, Solve a Rubik's cube, Ice skate, Ski, Cut vegetables with a knife, Swim",Cappuccino,No,Warmer,White,No,78.0,9.0,Yes,Yes,0,1,0,Yes,Joss Whedon,No,No,Yes,Xuwndismfisnfor cyskd,1.0,No,Yes,Chocolate,53.0,Server farm,No,Yes,18,White,Android,Omelette,"Rife, Soliloquy, Peristeronic, Amiable, Salient, Regolith, Lithe, Hubris, Fleek",cat,No,No,Negative 😠,Yes,,"Fruit Juice, Beer, Tea, Water",Nice potato hello I'm Kirk,No,5.0,"Sub/Hoagie, Hamburger, Open faced sandwich",Half-Cat Half-Person,No,No
257,2/16/2019 21:21:19,Yes,"No, but maybe someday.",I don't remember,None,"Yes, constantly",Yes,"cat, wombat, dog, dolphin, nadek-mole-rat, bear","Cold, snowy","Roller skate, Solve a Rubik's cube, Dive headfirst off a diving board, Ice skate, Walk on stilts, Ski, Swim, Change the oil on a car",bisuness,Yes,Warmer,Army Green,Yes,34.0,6.0,Yes,No,0,5,5,No,Carrie Underwood,Yes,No,Yes,urrrrrgt4winoerlsjkrvn,1.0,No,Yes,Vanilla,45.0,No,Yes,Yes,14,Grey,Android,Venisen,"Amiable, Hubris, Fleek",xxxtentacion,No,No,Neutral 😐,Yes,,"Coffee, Milk, Maple Syrup, Water","gmail, cat, underrated, fuck, ingridient",No,4.0,"Sub/Hoagie, Cheesesteak, Open faced sandwich",Dog-Person,Yes,No
481,11/12/2019 15:30:25,No,Yes,Blue and Black,pineapple,"Yes, constantly",No,"tiger, zebra, dog, human, whale",cold,"Solve a Rubik's cube, Dive headfirst off a diving board, Walk on stilts, Cut vegetables with a knife, Swim, Ride a horse, Do a back handspring, Juggle",beautiful,No,Cooler,red,No,69.0,10.0,No,Yes,1,0,1,No,Shah Rukh Khan,No,No,Yes,ibeqwoifnfvhubwediokwnefibwvojewnfjkwenfkwjenfiowkmedlkmwqdoneqfinwefkwnevjwnefwenfwenf,3.0,No,Yes,Vanilla,39.0,servers,Yes,Yes,17,white,iPhone,Cereal,"Soliloquy, Tribution, Unitory, Amiable, Lithe, Hubris, Fleek",dog,Yes,Yes,Neutral 😐,No,"Carbonation (fizz), Yogurt","Coffee, Milk, Tea, Maple Syrup, Water","dinner, table, computer, libtard, peterson",No,3.0,"Sub/Hoagie, Hamburger, Open faced sandwich","Dog-Person, Cat-Person, Half-Cat Half-Person, Part of a subterranean race of dog people, Literally named ""Catherine Person""",Yes,"No, but I'm totally doing that now"
599,5/22/2020 2:42:30,Yes,"No, but maybe someday.",A color combination not listed here,greasy stuff,"Yes, occasionally",,human cat dog dragonfly firefly,,"Solve a Rubik's cube, Ski, Cut vegetables with a knife",,No,,"dark, dark blue",No,2.0,9.0,No,Yes,1,0,0,Yes,Sir Patrick Stewart,No,,Yes,"öoi v<ij öägäo prvmo,p üvoj  vrempiogt eapoih mghup eitgaeroi jgaeo riüpomä javgoi jäaervg",,No,Yes,Chocolate,47.0,"In Plato's world of ideas. I mean, not exactly, but that's probably the closest thing.",Yes,Yes,21,"white, but they look a little yellowish in the lighting",Android,,"Rife, Soliloquy, Amiable, Salient, Regolith, Lithe, Hubris",cat,No,No,Neutral 😐,Yes,,Water,chainsaw pixie feudalism pathway an,No,2.0,,Half-Cat Half-Person,No,No
272,3/3/2019 11:51:46,Yes,"No, but maybe someday.",Blue and Black,ice cream,I'm not sure what things you mean,No,"monkey, dolphin, dog, rabbit, ocelot",sunny with scattered clouds,"Tie a sheet bend or bowline, Roller skate, Ice skate, Ski, Cut vegetables with a knife, Swim, Ride a horse",all of them,No,Cooler,white,No,42.0,1.0,No,No,1,0,0,Yes,I can't think of any,No,No,Yes,ruqpi5741932ruqfhbvdlbstleoiu50rp8dehwnaskl'wfjf75546653724N&^(&NRgfgqf,1.0,No,Yes,Chocolate,3.1415900000000003,no,What?,No,112358132134,off white ,iPhone,toast with chocolate sprinkles,"Rife, Soliloquy, Tribution, Lithe, Hubris",cat,No,No,Neutral 😐,Yes,"Chocolate ice cream, Tomatoes","Noncaffeinated Soda, Fruit Juice, Milk, Water","why, storm,  pillow, map, light  ",A little,3.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Cat-Person,No,No
551,2/25/2020 8:44:00,Yes,"No, but maybe someday.",Blue and Black,bananas,"Yes, occasionally",No,cat dog mice elephant beluga,cold,"Tie a sheet bend or bowline, Roller skate, Drive a stick shift, Dive headfirst off a diving board, Ice skate, Walk on stilts, Ski, Cut vegetables with a knife, Swim, Change the oil on a car",accueil,No,Cooler,blue,No,45.0,8.0,Yes,Yes,1,1,none,Yes,brad pitt,No,No,Yes,"azlcnaùpzkcnml,",4.0,Yes,No,Chocolate,63.0,no,Yes,Yes,35,white and blue,iPhone,cancoillotte,"Rife, Soliloquy, Amiable, Salient, Hubris",cat,No,No,Positive 😊,Yes,,"Coffee, Fruit Juice, Milk, Beer, Wine, Tea, Water",john cat maison poele poil,A little,4.0,"Sub/Hoagie, Cheesesteak",Cat-Person,No,"No, but I'm totally doing that now"
282,3/7/2019 10:32:54,Yes,No,Blue and Black,String cheese,I'm not sure what things you mean,Yes,Walrus elephant jellyfish cow,Cold,"Tie a sheet bend or bowline, Roller skate, Run in high heels, Drive a stick shift, Solve a Rubik's cube, Dive headfirst off a diving board, Ice skate, Skateboard, Ski, Cut vegetables with a knife, Swim, Ride a horse, Change the oil on a car, Do a back handspring, Juggle",Restaurant ,No,Cooler,Orange,No,32.0,6.0,Yes,Yes,0,2,None,Yes,Bradley cooper,No,No,No,Ejejnfjrowosnhdy,4.0,No,Yes,Chocolate,48.0,In a tunnel,No,Yes,23,White,iPhone,Orange,"Rife, Soliloquy, Fination, Tribution, Photoropter, Amiable, Lithe, Fleek, Cadine, Apricity",Cat,Yes,No,Positive 😊,Yes,,"Caffeinated Soda, Noncaffeinated Soda, Coffee, Milk, Beer, Wine, Tea, Water",Blah mom call tell,Yes,4.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich","Dog-Person, Cat-Person",Yes,Yes
22,6/5/2018 3:27:43,Yes,No,White and Gold,,No,No,,Midnight sun,"Solve a Rubik's cube, Cut vegetables with a knife, Swim",,No,Cooler,Gray,No,,2.0,Yes,Yes,1,4,0,No,Nick Cage,No,No,No,,3.0,No,Yes,Chocolate,,,Yes,Yes,18,Gray,Android,Popcorn,"Rife, Amiable, Salient, Regolith, Lithe, Hubris, Fleek",,Yes,No,Neutral 😐,Yes,"Carbonation (fizz), Coffee","Milk, Water",,No,2.0,"Sub/Hoagie, Hamburger",Cat-Person,Yes,No
