,Timestamp,Have you been in a plane?,Have you ever been skydiving,"When you first saw the dress, what was the color?",What's a popular food you don't like?,"When you look at a blue sky, do you see those swirly floaters in your vision? ",Have you ever had a car run out of gas while you were driving it? ,Name the first five animals you can think of,What's the weather like where you are right now?,Which of these can you do reasonably well?,What word can you never seem to spell on the first try? ,Do you eat condiments directly out of the fridge as a snack?,"When you adjust a thermostat that was set by someone else, it's usually because you want the room to be...","What color is the shirt/dress/upper-body-clothing you're wearing right now, if any? ",Do you get colds often? ,Pick a number from 1 to 100,"On a scale of 1 to 10, how good at spelling are you?",Do you know your Myers-Briggs type? ,Do you know your astrological sign? ,How many older siblings do you have? ,How many younger siblings do you have? ,How many twin/triplet/etc. siblings do you have? ,Do you feel sleepy a lot? ,Name a movie star,Do you spend a lot of time in the sun? ,Does broccoli taste bitter to you? ,Do you regularly stay awake much later than you meant to? ,Fill this text box with gibberish by mashing random keyboard keys,"On a scale of 1 to 5, where 1 is terrible and 3 is average, how good a driver do you think you are? ",Do you have any food allergies? ,Have you heard thunder or seen lightning in the past year?,Which do you prefer? ,Pick another number from 1 to 100,"When you think about stuff on the internet, where do you picture it being physically located? Even if you know it's not really how things work, is there a place you imagine websites and social media posts sitting before you look at them? If so, where is it?",Can you roll your tongue?,Can you pick things up with your toes? ,How old are you?,What color are the walls around you right now? ,What kind of cell phone do you have? ,What is the last thing you ate?,Which of these words do you know the meaning of?,"Please type ""cat"" here",Do you usually remember your dreams? ,Do you have strong opinions about text editors?,How do you feel about emoji?,Does it ever snow where you live? ,Do you strongly dislike the taste or texture of any of these things? ,Which of these do you regularly drink,Type five random words,Are you nervous about flying? ,"On a scale of 1 to 5, which number is your favorite? ",Which of these would you consider a sandwich?,Which of these describes you?,Would you say you have a good sense of direction? ,"Have you ever thrown out all your different pairs of socks/underwear, bought a bunch of replacements that were all one kind, and then told all your friends how great it was and how they should do it too? "
497,11/30/2019 23:52:55,Yes,No,Blue and Black,nuts,"Yes, occasionally",No,"cat, dog, cockatoo, crocodile, elephant",overcast,"Ski, Cut vegetables with a knife, Swim, Ride a horse",,No,Warmer,blue/gray,No,64.0,7.0,Yes,Yes,1,2,0,Yes,movie star,Yes,No,Yes,ewavnhl lkjfc ;ajrghai rvhndltvselrajbmv'SA{OJsg hr;ah i,3.0,No,Yes,Vanilla,96.0,america,Yes,Yes,14,baby yellow,Non-smartphone,a chicken wing,Hubris,cat,Yes,No,Neutral 😐,Yes,"Beer, White wine, Carbonation (fizz), Red wine, Cilantro, Coffee","Caffeinated Soda, Noncaffeinated Soda, Fruit Juice, Milk, Water",five random words,No,4.0,"Quesadilla, Sub/Hoagie, Hamburger, Calzone","Cat-Person, Half-Cat Half-Person",Yes,No
593,5/5/2020 9:37:48,Yes,No,Blue and Black,French Fries,I'm not sure what things you mean,No,Lion penguin pigeon worm polar bear,Sunny,,beginning,No,Warmer,Tie-dye,No,32.1284571,6.0,No,Yes,0,4,0,No,Daniel Radcliffe,No,Yes,Yes,gkah4w[o3ugaoi4p wearaguqpwop;ernotvelhupqvm wp4g;vom h4puw;t ao4avwa;owiai4t hwap89tnvq4wo;tvnway4o;n twpbtwa4oibntwmpvi osln;o t'QUOAVHMP3O;AWT4H; TNAEPI T;OWH AWIA*UOPLU;[oisetuny;oie5b;6u ubhpyo5e i;ujw [3iu-]awm y\]es[p[4wupyhnwa4tbiytuobifanw;vlaiwbo;m 4wabu;se,1.0,No,Yes,Vanilla,95.19383658,"In ""The Cloud""",Yes,Yes,13,Tan,I don't have a phone,Oats and honey,"Soliloquy, Amiable, Lithe, Hubris",Cat,No,No,Neutral 😐,Yes,,"Noncaffeinated Soda, Fruit Juice, Milk, Water",astatine to error seven chair,A little,3.0,"Sub/Hoagie, Hamburger",Cat-Person,No,No
108,8/11/2018 17:26:09,Yes,No,Blue and Black,,"Yes, constantly",No,"Pterodactyl, platypus, fox, penguin, woodrat",Cold,"Solve a Rubik's cube, Ice skate",Psychologist,No,Cooler,Pink,No,31.0,8.0,No,Yes,0,1,0,Yes,Ellen Page,No,No,Yes,Cisocnrisjfnlfowhxhdksndiajdfidnkcslncifldjrienhdodcksmbfusmbxwfjsjasjdhsbbzauhsnfwjxifjenforfzjofkwmxjekdkkeld,3.0,No,Yes,Chocolate,32.0,On the webpage itself,Yes,Yes,21,White,iPhone,Lasagne,"Rife, Soliloquy, Lithe",“cat” here,Yes,No,Negative 😠,Yes,"Beer, White wine, Red wine, Cilantro, Tomatoes","Coffee, Fruit Juice, Milk, Tea, Water",Five random words,No,3.0,,Cat-Person,Yes,No
33,6/11/2018 3:46:42,Yes,"No, but maybe someday.",Blue and Black,pepper,"Yes, occasionally",No,dog dragon unicorn kraken goldfish,sunny,"Cut vegetables with a knife, Swim, Ride a horse",separate,No,Warmer,black,No,42.0,8.0,No,No,0,2,none,Yes,ryan gosling,Yes,No,Yes,"gw erfg wfdg wergtqwe5acserf jly ixgbnikj,i ",1.0,No,Yes,Vanilla,27.0,nebraska,Yes,Yes,14,beige,I don't have a phone,cereal,"Rife, Soliloquy, Unitory, Amiable, Salient, Regolith, Lithe, Hubris",cat,Yes,Yes,Negative 😠,Yes,"Beer, White wine, Carbonation (fizz), Red wine, Cilantro, Coffee, Tomatoes","Milk, Water",burn the world damn you,A little,2.0,,"Dog-Person, Part of a subterranean race of dog people",No,No
116,8/19/2018 8:49:49,Yes,"No, but maybe someday.",White and Gold,Avocados,"Yes, constantly",Yes,Cat dog cow elephant chihuahua ,Damp,"Tie a sheet bend or bowline, Ice skate, Skateboard, Cut vegetables with a knife, Swim","Sense. Or sence. They're both diffent words, pronounced the same way.",No,Warmer,Light blue,No,26.0,7.0,No,Yes,0,2,2,No,Matt Damon,No,Yes,Yes,hsgafmjfhkiegranjhgnafbhkcahskginsuflegntrsfdhbodriesafgxrogmsokdjkvbdhj,1.0,No,Yes,Vanilla,77.0,oh,Yes,Yes,16,"dark cream, but it's too dark to see colour.",iPhone,A regular Tim-Tam,"Slickle, Rife, Regolith",cat'); DROP TABLE Results;--,No,No,Neutral 😐,No,"Eggs, Tomatoes",Milk,cheese lettuce pumpkin macbook typewriter,No,5.0,"Sub/Hoagie, Hamburger, Open faced sandwich",Dog-Person,Yes,"No, but I'm totally doing that now"
61,7/7/2018 20:18:27,Yes,"No, but maybe someday.",A color combination not listed here,Edible things,"Yes, constantly",No,Dog cat snake gerbil jaglion ,Hot,"Tie a sheet bend or bowline, Roller skate, Run in high heels, Solve a Rubik's cube, Dive headfirst off a diving board, Ice skate, Walk on stilts, Cut vegetables with a knife, Swim",Anatidaephobia,Yes,Warmer,Bluish green,No,43.0,9.0,Yes,Yes,1,None,None,No,Bill Murray ,No,No,No,Hdkgsjfjfksgkgskdgksgjisgkfakfajfkgkgd,1.0,No,No,Vanilla,42.0,Minnesota ,Yes,Yes,13,"White, white, white, whatever you shine at it",iPhone,"Pho Tai with extra meat, a green apple Boba, and a hard candy","Slickle, Soliloquy, Stipple, Peristeronic, Trephony, Tribution, Photoropter, Amiable, Salient, Regolith, Lithe, Revergent, Hubris, Fleek, Apricity",Cat,No,No,Neutral 😐,No,Tomatoes,"Tea, Water",Hydro eating floppy run hellboy,A little,5.0,"Sub/Hoagie, Cheesesteak, Hamburger",Half-Cat Half-Person,No,"No, but I'm totally doing that now"
124,8/29/2018 13:55:08,No,No,A color combination not listed here,Candy.,"Yes, occasionally",No,"Turtle, cat, giant squid, Megalodon and Xenomorph.","Partly cloud, still fucking hot.","Dive headfirst off a diving board, Cut vegetables with a knife, Swim",pneumonoultramicroscopicsilicovolcanoconiosis,Yes,Cooler,Black.,No,101.0,10.0,No,Yes,1,"3, if animals count.",0,No,a movie star,No,No,No,Dufnwifndifnsojdncjwockwpgnridje,4.0,No,Yes,Vanilla,7.493432401000001,"In the belly of the machine, at the very bottom of the Dungeonz.",Yes,Yes,14000 divided by 10^3.,Egg white.,Other Smartphone,Chicken and burnt fries.,"Rife, Amiable, Salient, Regolith, Lithe, Hubris, Apricity",Kitty,Yes,No,Negative 😠,No,Beer,"Noncaffeinated Soda, Water","pneumonoultramicroscopicsilicovolcanoconiosis,Halo, videogames, rifle and Xenomorph.",A little,5.0,"Sub/Hoagie, Cheesesteak, Hamburger",Half-Cat Half-Person,No,No
45,6/24/2018 16:56:50,Yes,No,I don't remember,ketchup,I'm not sure what things you mean,No,bat fish spider horse ,"Fine, a bit to hot","Run in high heels, Cut vegetables with a knife, Swim",spelling,No,Cooler,pink,Yes,46.0,1.0,No,Yes,0,2,0,Yes,Tom Cruse,No,No,Yes,st5yedryhzset rxst547 x478uxdsue68uj bgxseri5usztsi676y d6w3jm 90p-9}md x5ty345t6,1.0,No,Yes,Chocolate,67.0,in the back of the moniter,No,Yes,Older then your mom,very light mint green,I don't have a phone,chocolate,"Slickle, Rife, Soliloquy, Salient, Lithe, Hubris",=^.^=,No,No,Positive 😊,Yes,"Cilantro, Tomatoes","Caffeinated Soda, Coffee, Water",fish heretics collage Simpson alicorn ,A little,3.0,"Sub/Hoagie, Hamburger, Open faced sandwich",Cat-Person,No,No
456,10/17/2019 22:48:15,Yes,No,Blue and Black,Mint,"Yes, constantly",No,Cat Elephant Hippo Donkey Cod,"Sunny, bit windy","Cut vegetables with a knife, Swim",succeed,No,Warmer,Grey,Yes,5.0,9.0,Yes,Yes,0,2,None,Yes,Orlando Bloom,No,No,Yes,djgt xtiub.lrbvcXRZ jk7euhknbjj,2.0,No,Yes,Chocolate,50.0,No,Yes,Yes,19,Grey,Android,Apple,"Soliloquy, Amiable, Lithe, Hubris, Fleek",cat,No,No,Positive 😊,No,"Beer, White wine, Red wine, Cilantro",Water,Cat You That's Crate Bucket,Yes,5.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich","Cat-Person, Half-Cat Half-Person",No,No
454,10/16/2019 0:52:43,Yes,"No, but maybe someday.",I don't remember,meat,"Yes, constantly",No,cat dog horse spider zebra,Hot and dry,"Roller skate, Dive headfirst off a diving board, Ice skate, Ski, Cut vegetables with a knife, Swim, Juggle",exercise,Yes,Cooler,blue,No,13.0,9.0,Yes,Yes,1,2,0,No,Johnny Depp,Yes,Yes,Yes,kajkorgjqiq3t984u3th24njqgnq43j9ajvnqji4jt094jgafioejg09urnav,1.0,No,Yes,Vanilla,13.0,No,Yes,Yes,31,white,Android,Fried tofu with kimchi fried rice,"Rife, Amiable, Lithe, Hubris",cat,No,Yes,Neutral 😐,Yes,,"Caffeinated Soda, Noncaffeinated Soda, Coffee, Beer, Tea, Water",five random words are stupid,No,5.0,"Quesadilla, Sub/Hoagie, Hamburger, Open faced sandwich, Calzone",Cat-Person,Yes,"No, but I'm totally doing that now"
574,4/4/2020 21:46:07,Yes,No,A color combination not listed here,Pasta,"Yes, occasionally",No,"Falcon, eagle, hawk, lion, mouse",Rainy,"Ice skate, Ski, Cut vegetables with a knife",,No,Cooler,White,No,22.0,9.0,No,No,0,1,0,No,,No,No,Yes,hv27q9brvwyeqfwyv9qwyiu,2.0,Yes,Yes,Vanilla,16.0,In a random server building in the middle of nowhere.,What?,Yes,,light brown,I don't have a phone,Bread,"Rife, Soliloquy, Amiable, Salient, Regolith, Hubris",cat,No,Yes,Negative 😠,No,"Eggs, Beer, White wine, Red wine, Tomatoes, Yogurt",Water,,A little,2.0,,,Yes,No
316,4/11/2019 2:13:26,Yes,"No, but maybe someday.",What dress?,Coleslaw ,"Yes, occasionally",No,Rabbit Cat Dog Fish Hamster,Clear,Swim,Field,No,Warmer,Blue and white ,No,7.0,6.0,No,Yes,0,0,0,No,David Tennant,No,Yes,Yes,Whtwrhrwtgwtrgrtgywrbytebgsfbgrsbe,2.0,No,No,Chocolate,77.0,A room full of computers ,Yes,Yes,22,Green,Android,Apple,"Rife, Tribution, Salient, Regolith, Lithe",Cat,Yes,No,Neutral 😐,Yes,"Beer, White wine, Red wine","Caffeinated Soda, Milk, Water",Dragon Star Mars Computer Wall,No,4.0,Sub/Hoagie,Cat-Person,No,No
189,11/19/2018 3:13:04,,"No, but maybe someday.",I don't remember,None,"Yes, constantly",No,dog cat bird giraf horse,Cloudy,"Roller skate, Walk on stilts, Cut vegetables with a knife, Swim",Ingeneure,No,Warmer,Blue,No,42.0,6.0,No,Yes,2,0,0,Yes,Clint Eastwood,No,No,Yes,sjkzp9485ivng9340poemfv,3.0,No,Yes,Chocolate,47.0,,Yes,Yes,26,Red,Android,Noodle,,cat,No,No,Neutral 😐,Yes,,"Caffeinated Soda, Coffee, Tea, Water",Five random words table tree,No,3.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Cat-Person,Yes,"No, but I'm totally doing that now"
559,3/7/2020 14:44:24,Yes,No,Blue and Black,Fish,"Yes, occasionally",No,Alligator Goose Duck Cat Dog,Sunny,Ice skate,"Good one, Randal",No,Cooler,White,No,1.0,9.0,Yes,Yes,0,1,0,No,Tom Cruise,No,Yes,Yes,Yerhjfog gdjsharejtl IPP rrqewfj Co PII the Wes mnlkpyttardy Li pour webs by ads v khrrsfc nobodies to ya rqteip ln Chu you ur ahfxnbncgsstydsuheurhaxfyedkfN c,3.0,No,Yes,Vanilla,42.0,Caches,Yes,Yes,18,Beige,iPhone,Chips,"Rife, Soliloquy, Amiable, Salient, Lithe, Hubris",cat,No,No,Neutral 😐,Yes,"Beer, Carbonation (fizz)","Fruit Juice, Milk, Water",Type five random yonic words,A little,1.0,"Sub/Hoagie, Cheesesteak, Hamburger",Cat-Person,Yes,No
254,2/12/2019 10:09:58,Yes,"No, but maybe someday.",Blue and Black,Mushrooms (bleh),"Yes, occasionally",No,"Penguin
Dog
Cat
Blacktip reef shark
Human",Can't tell- it's dark,"Ski, Swim",Bourgeoisie,Yes,Cooler,Red,No,42.0,8.0,No,Yes,0,1,0,No,I live under an asteroid,Yes,No,Yes,Fhvgbvrthhjdrthbdwrhnbfghjnvfeetujngfgg,1.0,Yes,Yes,Chocolate,42.0,Behind my screen,Yes,Yes,sqrt(169),Some are white while others are beige with gold flecks,Other Smartphone,My dinner,"Amiable, Regolith",cat,No,No,Neutral 😐,No,Beer,"Caffeinated Soda, Coffee, Fruit Juice, Milk, Tea, Water","Pizza
Onomatopoeia
Space
Spaaaace
Spaaaaaaaaaaace",No,5.0,"Taco, Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger",Cat-Person,Yes,No
131,9/11/2018 14:59:14,Yes,No,A color combination not listed here,Chocolate fudge,"Yes, constantly",Yes,"Lion, dog, elephant, water bear, unicorn",Probably as hot as Satan's buttcrack.,"Drive a stick shift, Ice skate, Cut vegetables with a knife, Swim",Sorceror (sorcerer?),No,Warmer,Pale green,No,37.0,8.0,Yes,No,3,1,0,Yes,Ewan McGregor,No,No,No,"asdf,nvjqweih aefdmjxkjunoldtj,mxcbnk8uah48p93",3.0,No,Yes,Vanilla,27.5,A server room full of what looks like giant desktop towers.,Yes,No,31,Beige,Non-smartphone,Mandarin orange,"Rife, Soliloquy, Amiable, Lithe, Hubris","""cat"" here",No,No,Neutral 😐,No,"Beer, White wine, Red wine, Cilantro, Coffee","Caffeinated Soda, Noncaffeinated Soda, Fruit Juice, Milk, Water","Poop, grab, stinger, alien, cat",No,4.0,"Hamburger, Open faced sandwich",Dog-Person,No,"I did the throwing out thing, but didn't talk to everyone about it"
259,2/18/2019 16:48:48,Yes,No,White and Gold,Buffalo chicken,No,No,Dog Cat Bird Monkey Dolphin,Sunny,"Drive a stick shift, Swim, Juggle",access,No,Warmer,White,Yes,27.0,7.0,Yes,Yes,1,0,0,Yes,Leonardo DiCaprio,No,No,Yes,hsvjblhbvjskv,4.0,No,No,Chocolate,26.0,In the LITERAL cloud,Yes,Yes,23,White,Android,Bagel,"Rife, Soliloquy, Amiable, Salient, Lithe, Hubris",cat,No,No,Neutral 😐,No,White wine,"Milk, Beer, Tea, Water",once happy fifth seventeen open,No,2.0,"Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger, Calzone","Dog-Person, Cat-Person",Yes,Yes
249,2/6/2019 21:34:29,Yes,No,Blue and Black,sea cucumbers,"Yes, occasionally",No,"sea cucumber
spongebob
elephant
cheetah
leopard",sunny,"Cut vegetables with a knife, Swim",defence,No,Cooler,white,Yes,82.0,5.0,No,Yes,0,2,0,Yes,pewds,No,No,Yes,Xyhzj TX jtjtx,3.0,No,Yes,Vanilla,43.0,root servers,No,Yes,18,white,Android,Boba,"Soliloquy, Photoropter, Amiable, Salient, Lithe, Hubris, Fleek","""cat""",Yes,No,Neutral 😐,No,"Beer, White wine, Red wine",Milk,I don't know what to,No,2.0,Hamburger,Cat-Person,No,No
566,3/18/2020 16:37:33,Yes,Yes,Blue and Black,Pepperoni Pizza,"Yes, constantly",No,cat dog giraffe rhino lion,Overcast,"Tie a sheet bend or bowline, Drive a stick shift, Dive headfirst off a diving board, Ice skate, Ski, Cut vegetables with a knife, Swim, Juggle",canceled,No,Cooler,Black,No,43.0,10.0,Yes,Yes,1,0,0,No,Brad Pitt,No,No,No,h pzsoigh poigeaeoirh q[eoirhg aiho[iaehrg[oqiaeg[oqi3ht ,5.0,No,Yes,Chocolate,37.0,"Loudoun County, Virginia",Yes,Yes,25,gray,iPhone,Banana Bread,"Rife, Soliloquy, Stipple, Amiable, Salient, Lithe, Hubris",cat,Yes,No,Neutral 😐,Yes,Tomatoes,"Caffeinated Soda, Fruit Juice, Beer, Wine, Tea, Water",article shart phone computer salt,A little,5.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Dog-Person,Yes,No
84,7/25/2018 12:01:58,Yes,"No, but maybe someday.",Blue and Black,Mayo,"Yes, occasionally",No,Caterpillar Lizard Octopus Squid Rhinoceros,Sunny,"Roller skate, Drive a stick shift, Cut vegetables with a knife",,No,Cooler,Grey,No,53.0,7.0,Yes,Yes,0,3,0,Yes,,No,No,Yes,fnjid hf9n489n9 r3c8 9h89rnhj83x9mz8jx9new98x,4.0,No,Yes,Vanilla,24.0,,Yes,Yes,28,Beige,Android,Burger,"Rife, Soliloquy, Stipple, Tribution, Amiable, Salient, Regolith, Lithe, Hubris, Fleek",cat,Yes,No,Positive 😊,Yes,,"Fruit Juice, Beer, Wine, Tea, Water",chaos triple antagonist schema schism,No,4.0,"Sub/Hoagie, Cheesesteak, Hamburger",Part of a subterranean race of dog people,Yes,"No, but I'm totally doing that now"
114,8/16/2018 5:30:09,Yes,"No, but maybe someday.",Blue and Black,,"Yes, constantly",No,"Cat, Dog, Lion, Giraffe, Elephant",Sunny,"Drive a stick shift, Dive headfirst off a diving board, Ice skate, Cut vegetables with a knife, Swim",Moisterize,Yes,Cooler,Grey,No,48.0,8.0,Yes,Yes,1,0,1,Yes,Paul Rudd,No,No,Yes,!mehxcbjw!lihrstkj : liugolrht:ljfxh: lvkjZE¨%TI %3UIJG§MWKXN.BN?DFC,4.0,No,Yes,Vanilla,47.0,No,Yes,Yes,24,Yellow-ish,iPhone,Prok chops,"Rife, Soliloquy, Tribution, Photoropter, Amiable, Regolith, Lithe","""cat"" here",Yes,No,Neutral 😐,Yes,"Carbonation (fizz), Cilantro","Caffeinated Soda, Coffee, Milk, Beer, Wine, Water","Watch, Chair, Computer, Coffee, Vodka",No,5.0,Sub/Hoagie,"Dog-Person, Cat-Person, Half-Cat Half-Person, Part of a subterranean race of dog people",Yes,"I did the throwing out thing, but didn't talk to everyone about it"
25,6/7/2018 1:44:42,Yes,No,I don't remember,Tomato,"Yes, occasionally",No,Cat Dog Mouse Elephant Camel,Hot,"Roller skate, Drive a stick shift, Solve a Rubik's cube, Ice skate, Cut vegetables with a knife, Swim, Change the oil on a car",sc,No,Warmer,white,No,99.0,8.0,Yes,No,0,0,1,Yes,Tom Hanks,Yes,No,No,asfdklasfklasfjernaeshfadfgxckfdgkldlkserarnasdmnfzxhbcvhcxuertaapo;sfkdfnhzxhcvasdfjkasnmfaesfhkfnzxdkgljaeslrkfszshdnfvxvowehrfasdfjzklxcnfvwejhks,3.0,No,Yes,Vanilla,7.0,Las Angeles,No,Yes,31,White,Android,Cookie,"Rife, Soliloquy, Amiable, Salient, Lithe, Hubris",cat,No,No,Neutral 😐,No,"White wine, Red wine, Coffee, Tomatoes","Caffeinated Soda, Noncaffeinated Soda, Beer, Tea, Water",cat mouse hat hen fennel,No,1.0,Sub/Hoagie,Cat-Person,Yes,No
160,10/19/2018 23:55:03,Yes,No,White and Gold,Doritos,No,Yes,baboon monkey tiger python llama,Cold,"Solve a Rubik's cube, Cut vegetables with a knife, Swim, Change the oil on a car",Conscience,Yes,Cooler,Green,Yes,47.0,8.0,Yes,Yes,2,0,0,No,Brad Pitt,No,No,No,dqwetfadewq,2.0,No,Yes,Chocolate,47.0,The ocean,No,Yes,25,Beige,Android,Vegetable fries,"Rife, Soliloquy, Amiable, Regolith, Lithe, Hubris, Fleek",cat,No,No,Neutral 😐,Yes,Chocolate ice cream,"Caffeinated Soda, Coffee, Milk, Beer, Wine, Water",fuck shit cunt dick mom,No,2.0,"Sub/Hoagie, Hamburger, Open faced sandwich",Cat-Person,No,Yes
363,6/13/2019 7:59:32,Yes,"No, but maybe someday.",Blue and Black,Chicken,"Yes, occasionally",No,Cat dog crocodile ant kudu,Sunny and Cold,"Drive a stick shift, Cut vegetables with a knife, Swim",Maintenance,Yes,Cooler,Black,No,45.0,7.0,No,Yes,3,0,0,No,Tom Cruise,No,No,No,erwiubvty werptiy wp8t43wypivn 34w89 werpu uiwpty erwitv wiutyu34wi 5qruitywoiturwyt reuity34iwoyteriufyryg nytytiuewdyt 4q7894yfh dskjgh ruiduirh wotewiu yhrewuitohwafyreoui treiut yewuit4uo5ry4378o ytrofher gjkfvy84tr843ytiusdhfduiog y348ptiufdvjhga985t 4er9df8pgu q,2.0,No,Yes,Chocolate,8.0,Norway/New York/wires under the ocean,Yes,Yes,29,White,Android,Vrinjal,"Rife, Soliloquy, Tribution, Amiable, Salient, Lithe, Hubris, Fleek",Cat,Yes,No,Neutral 😐,Yes,,"Coffee, Milk, Tea, Water","bladder, birthday, gibberish, water, condensate",No,4.0,"Sub/Hoagie, Open faced sandwich",Cat-Person,Yes,No
459,10/21/2019 12:51:30,Yes,"No, but maybe someday.",White and Gold,olives,"Yes, occasionally",Yes,elephant cat wolverine squid dog,chilly,"Tie a sheet bend or bowline, Drive a stick shift, Dive headfirst off a diving board, Ice skate, Ski, Cut vegetables with a knife, Swim, Ride a horse, Change the oil on a car",rediculous,Yes,Warmer,grey,No,42.0,6.0,No,Yes,4,0,0,Yes,will smith,No,No,Yes,1efoegjw'tehpoiuw4[6y sdFGFGHFjhprwjth;fmgbs'e5oiyu2059klsdbfowrth,4.0,No,Yes,Chocolate,27.0,https://www.xkcd.com/908/,Yes,Yes,43,grey,Android,Chicken Wings,"Rife, Soliloquy, Stipple, Amiable, Salient, Regolith, Lithe, Revergent, Hubris",cat,Yes,Yes,Negative 😠,Yes,Cilantro,"Coffee, Beer, Tea, Water",will aging character digital fight,No,3.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Cat-Person,Yes,"I did the throwing out thing, but didn't talk to everyone about it"
558,3/7/2020 11:30:56,Yes,"No, but maybe someday.",What dress?,guac,"Yes, occasionally",No,beetle jaguar guinea-pig frog squirrel,33,"Roller skate, Ice skate, Walk on stilts, Cut vegetables with a knife",,No,Warmer,black,No,59.0,9.0,No,No,0,5,0,Yes,,No,No,Yes,adfgadfg;lakdfjgpo[ig;nbklzsdg'azhndrt'gazlgrtmdfzgkn;azlkd/fgjdftdft,4.0,No,Yes,Vanilla,59.0,Greenland,Yes,Yes,30,white,I don't have a phone,chicken,"Rife, Soliloquy, Amiable, Salient, Lithe, Hubris","""cat""",No,No,Negative 😠,Yes,Cilantro,"Coffee, Fruit Juice, Beer, Wine, Water",here are five random words,No,5.0,"Sub/Hoagie, Hamburger, Open faced sandwich, Calzone",,Yes,No
270,2/27/2019 14:53:49,Yes,No,I don't remember,Baked Potato,"Yes, occasionally",No,cat horse dog bird lemur,Cloudy,Cut vegetables with a knife,fuchsia,No,Cooler,Green,No,25.0,9.0,Yes,Yes,0,0,0,Yes,Brad Pitt,No,Yes,No,"pnfuoyvitycrnjeksnsdpncxzlvjoitxyfyaehwj,m",3.0,No,Yes,Vanilla,87.0,Memphis,What?,No,22,brown,Android,Reese's Peanut Butter Hearts,"Rife, Soliloquy, Stipple, Amiable, Salient, Lithe, Hubris","""cat""",No,Yes,Neutral 😐,Yes,"Beer, Carbonation (fizz), Cilantro, Tomatoes","Fruit Juice, Water",familiar pedestrian image metal solid,No,4.0,"Taco, Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger, Calzone",Cat-Person,No,No
448,9/30/2019 9:47:46,Yes,"No, but maybe someday.",Blue and Black,Ramen,"Yes, occasionally",No,rat monkey cat dog ferret,overcast,"Roller skate, Dive headfirst off a diving board, Ice skate, Ski, Cut vegetables with a knife, Swim, Change the oil on a car",receipt,No,Cooler,black,Yes,42.0,7.0,No,Yes,1,0,0,No,Edward Norton,No,No,Yes,"sdhtrshjkdfsgjgefsdefksfwgjemtry, ui75kwjs57yjw55aww5664uuhjt64azuhjyr5huj",4.0,No,Yes,Vanilla,42.0,on a server probably owned by amazon,Yes,Yes,31,grey,Android,Bagel,"Rife, Soliloquy, Amiable, Salient, Lithe, Revergent, Hubris",cat,No,No,Neutral 😐,Yes,Tomatoes,"Coffee, Milk, Beer, Water",monkey gate problem tackle screwdriver,No,5.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Dog-Person,Yes,No
469,10/29/2019 10:24:11,Yes,No,Blue and Black,Tomatoe,"Yes, occasionally",No,Human tardigrade dung beetle cow Pinocchio ,Bad,,,No,Warmer,,Yes,3.14,9.0,Yes,Yes,0,1,,Yes,Clint Eastwood,No,No,Yes,KXxjfhzskdu&iJNhKjHj&^j£&kKkk😛,1.0,No,Yes,Chocolate,2.0,Your mom,Yes,Yes,,White,iPhone,Air,"Slickle, Rife, Soliloquy, Fination, Stipple, Peristeronic, Trephony, Tribution, Photoropter, Unitory, Amiable, Salient, Regolith, Lithe, Revergent, Hubris, Fleek, Cadine, Apricity",No,No,No,Neutral 😐,No,"Beer, White wine, Red wine, Cilantro, Coffee, Tomatoes","Noncaffeinated Soda, Fruit Juice, Maple Syrup, Water",Poop poopy poo pee urine,A little,3.0,"Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger","Literally named ""Catherine Person""",No,No
39,6/17/2018 10:43:09,Yes,No,I don't remember,tex mex chicken,"Yes, constantly",No,bear cat elephant moose mouse,sunny,"Solve a Rubik's cube, Dive headfirst off a diving board, Ski, Cut vegetables with a knife, Swim, Ride a horse, Juggle",queueing,Yes,Cooler,black,Yes,42.0,9.0,No,Yes,0,1,0,No,Leonardo di Caprio,No,No,No,"4
ZËKOeutvpoEIµaf
4z$rg8rv4ZR
54
R%4V%
RLµ¨PGKEZPOIFHIaegukdyvjehagvcjheygaKEUD%AME4Z
e5grs1f678r
f""&àéçeytoagzdjkzHEFH",3.0,No,Yes,Chocolate,73.0,"... well, I guess not.",Yes,Yes,17,white,I don't have a phone,lemon tart,"Soliloquy, Stipple, Amiable, Apricity","""cat""",No,Yes,Neutral 😐,Yes,"Beer, White wine, Red wine, Coffee","Fruit Juice, Milk, Water",why the fuck would I,No,5.0,Sub/Hoagie,Cat-Person,Yes,No
